date,open,high,low,close,volumeUSD,marketCapUSD
2017-06-21,394.25,397.36,357.88,378.22,3.17462E7,5.8716838E8
2017-06-20,393.26,426.4,385.34,401.2,6.62832E7,6.22848195E8
2017-06-19,375.67,399.4,372.11,391.89,2.94711E7,6.08391839E8
2017-06-18,387.14,387.68,371.41,376.83,1.97437E7,5.84999616E8
2017-06-17,388.45,391.98,370.38,384.86,2.80593E7,5.95227052E8
2017-06-16,395.48,402.09,364.08,387.43,3.88187E7,5.96416782E8
2017-06-15,381.73,407.36,288.83,387.34,6.8123104E7,5.93533186E8
2017-06-14,368.09,443.72,352.73,387.49,1.01232E8,5.90977952E8
2017-06-13,311.55,371.5,311.55,368.28,4.44461E7,5.59008392E8
2017-06-12,329.75,345.51,275.58,311.49,4.63982E7,4.70579421E8
2017-06-11,328.96,343.18,309.48,331.1,3.80203E7,4.97821832E8
2017-06-10,281.31,334.43,281.31,328.66,3.89249E7,4.91817476E8
2017-06-09,271.55,281.13,270.58,281.13,1.6799E7,4.18667581E8
2017-06-08,264.36,283.62,259.21,272.24,2.33726E7,4.03455015E8
2017-06-07,259.5,312.65,258.05,262.79,5.03289E7,3.87590613E8
2017-06-06,254.2,265.25,247.13,259.36,2.04361E7,3.80637503E8
2017-06-05,238.82,281.45,238.42,253.03,4.39251E7,3.69553357E8
2017-06-04,229.02,244.27,227.92,239.52,1.58066E7,3.48108063E8
2017-06-03,241.52,243.93,228.49,230.0,1.86676E7,3.3260733E8
